# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2026-04-25 23:10:37.091
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
473.010767,0.6457,1.0278,-0.2017,1.23
473.029752,0.1870,1.1557,-0.2947,1.21
473.049142,0.4516,0.9557,0.1115,1.06
473.068211,0.6728,0.8498,0.9076,1.41
473.069611,0.4669,0.8023,0.8532,1.26
473.087906,1.1568,0.5661,1.0866,1.69
473.089807,1.2754,0.3571,0.5831,1.45
473.107326,1.2734,0.2708,0.2840,1.33
473.109973,0.4667,0.2928,0.0806,0.56
473.127152,0.5001,0.4819,0.0419,0.70
473.129783,0.4527,0.5032,-0.1803,0.70
473.146505,0.6050,0.6843,-0.4122,1.00
473.150802,0.5511,0.4259,-0.3416,0.78
473.159433,0.2802,0.2351,-0.0384,0.37
473.170409,0.3128,-0.1717,0.1632,0.39
473.188868,0.2241,-0.2461,0.3720,0.50
473.190694,-0.5197,-0.2359,0.2274,0.61
473.208274,-0.6198,-0.0688,0.2872,0.69
473.210371,-0.6858,-0.1608,0.0691,0.71
473.227451,-0.0686,-0.6835,0.1540,0.70
473.246746,-0.1534,-0.6809,0.5136,0.87
473.246974,-0.5496,-0.5450,0.4723,0.91
473.266635,-0.5950,-0.4236,0.3313,0.80
473.266747,-0.1170,-0.3855,0.2122,0.46
473.271020,-0.0888,-0.0297,-0.2238,0.24
473.280188,-0.3375,0.1401,-0.3797,0.53
473.290220,-0.3923,0.6418,-0.3749,0.84
473.306940,-0.2322,0.8798,-0.5419,1.06
473.309687,-0.1919,0.9842,-0.3105,1.05
473.326401,-0.1551,0.9697,-0.2155,1.01
473.345502,-0.1210,0.9916,-0.1818,1.02
473.345696,-0.7610,0.9306,0.3426,1.25
473.365151,-0.9661,0.7439,0.6625,1.39
473.365366,-1.2452,0.6196,0.2826,1.42
473.385031,-1.1077,0.3244,0.1924,1.17
473.385240,-0.9711,0.0733,0.0728,0.98
473.390200,-0.9152,0.1147,0.1325,0.93
473.406059,-0.8552,0.0731,-0.2948,0.91
473.409889,-0.6075,0.2106,-0.2802,0.70
473.425601,-0.4257,0.2789,-0.1574,0.53
473.429394,0.0205,0.4571,-0.0476,0.46
473.445331,0.3158,0.5695,0.0500,0.65
473.465155,0.4576,0.5800,0.2670,0.79
473.465355,0.0989,0.6294,0.1756,0.66
473.484502,0.1976,0.4945,0.2777,0.60
473.484677,0.0476,0.3498,0.3783,0.52
473.489757,-0.1110,0.3209,0.3500,0.49
473.503514,-0.0720,0.4940,0.4750,0.69
473.511012,-0.0310,0.3296,0.4206,0.54
473.522868,0.3061,0.3992,0.4354,0.67
473.529355,0.4909,0.2779,0.2637,0.62
473.542404,0.4682,0.2945,-0.1772,0.58
473.562056,0.6899,0.3122,0.0218,0.76
473.562212,0.7085,0.6597,0.8004,1.26
473.581076,0.4581,0.4071,0.6466,0.89
473.581194,0.6578,0.2868,0.4497,0.85
473.600664,0.7531,0.0902,0.5097,0.91
473.600784,0.7247,-0.0350,0.3149,0.79
473.610768,0.8305,0.1373,0.0452,0.84
473.620331,1.0792,0.3579,-0.0908,1.14
473.630182,1.0451,0.4711,-0.1704,1.16
473.640782,0.8973,0.3397,0.0387,0.96
473.659478,0.5917,0.2981,0.1492,0.68
473.659691,0.6699,0.2665,0.7247,1.02
473.679141,3.3634,21.1761,-16.0204,26.77
473.679759,1.4828,-9.3632,-1.8700,9.66
473.698554,0.5941,-3.4448,-5.0473,6.14
473.717890,0.6619,-2.6739,-0.5511,2.81
473.718126,1.5506,-0.7103,0.8644,1.91
473.719997,1.8588,-0.0577,1.6037,2.46
473.730583,1.1129,-0.7782,0.6463,1.50
473.740005,0.0370,-1.3837,0.0762,1.39
473.758126,0.3155,-2.1951,0.5671,2.29
473.760332,0.3453,-1.9835,0.5215,2.08
473.777406,1.0219,-1.5822,0.2386,1.90
473.779811,1.2770,-1.2959,-0.1381,1.82
473.796846,0.7654,-1.0953,-0.4844,1.42
473.816442,0.8875,-0.8852,-0.0615,1.26
473.816596,0.7373,-0.8466,-0.1655,1.13
473.835700,0.7665,-1.1075,0.1594,1.36
473.835931,0.5018,-1.1239,-0.0544,1.23
473.839467,-0.0239,-1.1036,-0.1902,1.12
473.856526,-0.3781,-0.9026,-0.1084,0.98
473.859609,-0.8467,-0.7090,-0.1804,1.12
473.875972,-0.9087,-0.4952,-0.2359,1.06
473.880009,-0.6980,-0.3245,-0.3115,0.83
473.895161,-0.1025,-0.0406,0.0060,0.11
473.900817,-0.2952,-0.1616,-0.1472,0.37
473.916462,-0.3753,-0.2812,-0.2557,0.53
473.934082,-0.4602,-0.2324,0.2709,0.58
473.934167,-0.5247,0.0366,0.2059,0.56
473.953381,-0.3156,0.2655,0.5262,0.67
473.953489,-0.2326,0.4119,0.5593,0.73
473.975758,-0.2075,0.5264,0.4402,0.72
473.975846,-0.0425,0.5069,0.3229,0.60
473.994972,-0.0552,0.3731,0.0914,0.39
473.995073,-0.2342,0.2638,-0.0546,0.36
474.013991,-0.4490,0.3103,-0.0034,0.55
474.014090,-0.5958,0.3850,0.2266,0.74
474.033017,-0.6395,0.4096,0.3542,0.84
474.033114,-0.6988,0.2743,0.0900,0.76
474.039800,-0.6021,0.0697,-0.0002,0.61
474.052838,-0.9136,-0.1206,-0.1740,0.94
474.059593,-1.1468,-0.0703,-0.1049,1.15
474.072252,-1.1436,0.0109,0.0779,1.15
474.079413,-0.9604,0.0398,0.3997,1.04
474.092782,-0.8698,-0.1392,0.3217,0.94
474.112380,-0.9661,-0.1847,0.2767,1.02
474.112516,-0.8123,-0.1738,-0.2929,0.88
474.132244,-0.7319,-0.0455,-0.1681,0.75
474.132374,-0.9626,0.3773,-0.0606,1.04
474.151484,-0.4890,0.5486,0.5531,0.92
474.151656,-0.4279,0.6214,0.6363,0.99
474.160878,-0.4340,0.6811,0.3663,0.89
474.171382,-0.0034,0.9553,-0.2112,0.98
474.179549,0.5986,1.4834,0.1560,1.61
474.191185,0.5740,1.4909,0.1918,1.61
474.210114,0.9066,1.0262,0.1635,1.38
474.210327,0.8165,0.7008,0.1065,1.08
474.229451,0.5889,0.2627,-0.1111,0.65
474.230066,0.8833,0.1254,0.1240,0.90
474.248561,0.7636,0.1661,0.1024,0.79
474.268262,0.6492,0.2223,-0.0403,0.69
474.268398,0.5541,0.2732,-0.2041,0.65
474.270377,0.5250,0.2660,-0.2084,0.62
474.280504,0.0896,0.0768,-0.0618,0.13
474.291871,1.1383,-0.4976,-0.1442,1.25
474.311373,0.6516,-0.3668,-0.6480,0.99
474.311487,1.1998,0.1038,-0.6776,1.38
474.330946,0.8473,0.9116,-0.3418,1.29
474.331115,0.2563,1.7457,0.5481,1.85
474.350306,-0.0861,2.1225,1.2469,2.46
474.350492,-0.5870,2.3030,1.4860,2.80
474.360421,-0.3769,1.5531,1.3839,2.11
474.371507,0.5949,0.5576,1.2230,1.47
474.379148,0.4014,-0.2528,0.8589,0.98
474.390785,0.7672,-0.6133,0.8592,1.30
474.410138,0.9018,-0.4787,0.4176,1.10
474.410814,0.6078,0.1931,-0.0574,0.64
474.429665,0.6542,0.8416,-0.1279,1.07
474.429825,1.2879,1.2644,0.4227,1.85
474.448935,1.2494,1.3083,0.6477,1.92
474.468838,0.7493,0.6543,0.9001,1.34
474.469009,0.2104,0.1816,0.8121,0.86
474.471095,-0.4171,-0.0069,0.4518,0.61
474.479935,-0.4346,-0.1098,0.3281,0.56
474.490024,-0.7658,-0.1383,0.3418,0.85
474.508612,-0.8736,-0.2643,-0.0224,0.91
474.510403,-0.8387,-0.1248,-0.1882,0.87
474.527623,-0.6634,0.1610,-0.2905,0.74
474.529775,-0.5330,0.5349,-0.2308,0.79
474.547270,-0.2212,0.6627,-0.1191,0.71
474.567006,-0.8303,0.6915,-0.3520,1.14
474.567198,-0.3147,0.6338,0.2300,0.74
474.586539,-0.8280,0.4877,0.0936,0.97
474.586672,-1.3855,0.1511,-0.0569,1.39
474.590465,-1.0318,-0.0723,0.0525,1.04
474.605767,-0.9097,-0.2326,0.3936,1.02
474.610612,-0.9752,-0.2131,0.3257,1.05
474.625471,-0.8695,-0.0771,0.5720,1.04
474.630537,-0.6942,-0.0447,0.4139,0.81
474.645602,-0.4773,0.0207,0.1841,0.51
474.664398,-0.2107,0.0078,0.2514,0.33
474.664606,-0.1549,0.0878,0.2909,0.34
474.683594,-0.6249,0.2716,0.2693,0.73
474.683764,-0.6499,0.2383,0.1699,0.71
474.690463,-0.6293,0.2567,0.2094,0.71
474.704922,-0.6008,0.2929,0.3920,0.77
474.710398,-0.7459,0.2934,0.8050,1.14
474.724141,-0.7941,0.3082,1.0045,1.32
474.729549,-1.0398,0.2932,0.7636,1.32
474.743911,-0.7385,0.2422,0.7296,1.07
474.763358,-0.9580,0.3583,-0.0020,1.02
474.763495,-1.0116,0.5761,-0.3849,1.23
474.782584,-0.5794,0.7621,-0.2534,0.99
474.782731,-0.6168,0.9636,-0.2614,1.17
474.801601,-0.0547,1.0489,0.1060,1.06
474.801805,-0.2416,1.1943,0.2829,1.25
474.811114,0.2254,1.0376,0.7342,1.29
474.822372,0.2233,0.8328,0.8264,1.19
474.829858,0.2245,0.3145,0.8093,0.90
474.841638,0.2950,-0.0324,0.7774,0.83
474.861042,0.0864,-0.0567,0.6182,0.63
474.861220,0.1469,-0.0002,0.6800,0.70
474.880384,0.1662,0.3710,-0.1822,0.45
474.881030,0.3341,0.4626,-0.6057,0.83
474.899814,0.4333,0.6469,-0.3258,0.84
474.900473,0.5243,0.8439,-0.0177,0.99
474.919284,0.3235,0.9502,0.1770,1.02
474.924144,0.1400,0.9298,0.2378,0.97
474.941154,-0.0593,0.2179,0.5285,0.57
474.960246,-0.0012,-0.0953,0.3819,0.39
474.979422,1.0139,-0.6794,0.3128,1.26
474.998393,1.4837,-0.7823,0.8338,1.87
475.017586,1.4500,-1.0886,1.1085,2.13
475.036976,0.8202,-1.1370,0.7951,1.61
475.039556,0.8123,-0.4346,0.7343,1.18
475.055897,0.8755,-0.2319,0.7291,1.16
475.060635,1.0900,-0.4147,0.3352,1.21
475.075254,1.2732,-0.4971,0.3890,1.42
475.079226,1.3536,-0.8667,0.3488,1.64
475.094709,1.0988,-1.1063,0.5626,1.66
475.113474,0.7846,-1.0732,0.6206,1.47
475.113564,0.5801,-1.1596,0.2974,1.33
475.132588,0.5847,-1.4805,0.3944,1.64
475.133132,0.3258,-1.6046,0.3272,1.67
475.151836,-0.1418,-1.2739,0.0662,1.28
475.151949,-0.0515,-0.8334,0.2545,0.87
475.171887,-0.0555,-0.5378,0.0495,0.54
475.171987,0.1405,-0.4971,0.0084,0.52
475.180012,0.5545,-0.5268,0.0869,0.77
475.191438,1.0050,-0.6280,-0.0580,1.19
475.210976,1.4354,-0.6481,0.0223,1.58
475.211073,1.2770,-0.4781,-0.1251,1.37
475.230567,1.1837,-0.1670,0.0885,1.20
475.230708,1.0205,0.0612,0.1070,1.03
475.250426,0.6567,0.3687,-0.3458,0.83
475.250598,0.2394,0.3434,-0.3496,0.55
475.269832,-0.0209,0.7273,-0.2927,0.78
475.270399,-0.0027,0.9103,-0.3577,0.98
475.280115,0.1350,0.8871,-0.3682,0.97
475.290040,0.1410,1.0555,-0.2974,1.11
475.308961,0.0606,0.9422,-0.2025,0.97
475.309926,0.1959,0.5680,-0.1452,0.62
475.328466,-0.0903,0.2535,-0.2049,0.34
475.330504,-0.0172,-0.0621,0.0148,0.07
475.347730,-0.3343,-0.1352,-0.1555,0.39
475.367405,-0.1865,-0.1065,-0.0536,0.22
475.367555,-0.3201,0.0432,-0.3129,0.45
475.386620,-0.3827,0.2079,-0.4774,0.65
475.386850,-0.5500,0.3443,-0.6319,0.91
475.390064,-0.3065,0.2487,-0.3983,0.56
475.399470,-0.5249,0.0727,-0.4942,0.72
475.410367,-0.6186,-0.2511,-0.1363,0.68
475.427266,-0.8100,-0.4807,-0.0871,0.95
475.430175,-0.6577,-0.6358,0.2948,0.96
475.446430,-1.0085,-0.6401,0.3689,1.25
475.465563,-0.9379,-0.5950,0.5428,1.24
475.465748,-1.0995,-0.5147,0.2183,1.23
475.485025,-1.0529,-0.3106,-0.0788,1.10
475.485212,-1.0020,0.0037,-0.4182,1.09
475.489741,-0.6403,0.2311,-0.4807,0.83
475.508049,-0.2266,0.5319,-0.3375,0.67
475.510606,0.3769,0.7754,0.0909,0.87
475.527306,1.8348,1.1200,3.9247,4.47
475.532056,3.8482,2.9151,6.2894,7.93
475.546767,-1.5298,9.8412,17.5813,20.21
475.566394,2.7178,-4.2760,-19.9580,20.59
475.566503,-2.6219,-1.4255,-3.4820,4.59
475.585773,-1.4361,0.8379,-0.2029,1.67
475.585926,-1.3973,1.4728,0.0177,2.03
475.590441,-0.4707,2.0511,0.5446,2.17
475.606130,0.6536,1.5248,0.9220,1.90
475.610032,1.7252,1.0505,1.1927,2.35
475.625542,2.4974,0.6878,0.9579,2.76
475.628931,1.9974,0.7308,0.1204,2.13
475.644849,1.5970,0.3725,-0.2981,1.67
475.664544,0.6030,0.1602,-0.6907,0.93
475.664723,-0.1677,0.3653,-0.8835,0.97
475.683966,-0.5765,0.4734,-0.4554,0.87
475.684113,-0.7675,0.9173,0.0712,1.20
475.703188,-0.1842,0.9246,0.4628,1.05
475.703362,0.1352,0.8404,0.7724,1.15
475.710263,0.0067,0.7846,0.9499,1.23
475.725883,0.3357,0.3943,0.8514,1.00
475.730602,0.5950,0.1031,0.5389,0.81
475.745238,1.0928,-0.2098,0.6491,1.29
475.750070,1.2317,-0.6312,0.1713,1.39
475.764708,0.8477,-0.5007,-0.1195,0.99
475.783892,0.4022,-0.1375,-0.1563,0.45
475.784030,0.4486,0.0631,0.0183,0.45
475.803440,0.9438,-0.0040,0.5092,1.07
475.803594,0.2754,0.1205,0.4481,0.54
475.809518,0.2371,0.3462,0.7312,0.84
475.823204,0.0622,0.5013,0.4298,0.66
475.829933,0.7186,0.5117,0.6209,1.08
475.842397,0.9868,0.2683,0.4245,1.11
475.861950,0.3196,0.2778,0.0499,0.43
475.862134,0.2190,0.2356,0.1386,0.35
475.881514,-0.0721,0.2993,-0.0663,0.31
475.881670,-0.0312,0.3930,-0.0585,0.40
475.900765,-0.4067,0.5404,-0.1624,0.70
475.901439,-0.3474,0.6097,0.0074,0.70
475.920259,-0.3365,0.6205,-0.1511,0.72
475.920424,-0.1993,0.7128,0.0797,0.74
475.929885,-0.5629,0.6526,-0.3174,0.92
475.940151,-0.3035,0.4402,0.0038,0.53
475.959023,-0.6507,0.4348,-0.1185,0.79
475.959482,-0.7186,0.3089,0.1231,0.79
475.978515,-0.6632,-0.0106,0.2492,0.71
475.979247,-0.4848,-0.3024,0.4366,0.72
475.997638,-0.7036,-0.5961,0.2787,0.96
476.017418,-0.4313,-0.7406,0.5138,1.00
476.017531,-0.3568,-0.6768,0.4599,0.89
476.036498,-0.5209,-0.4425,0.1980,0.71
476.036598,-0.4787,-0.4187,0.2302,0.68
476.039770,-0.2674,-0.1474,0.0756,0.31
476.050470,-0.2496,0.1250,-0.0350,0.28
476.059710,0.0720,0.3446,-0.0182,0.35
476.075310,-0.0575,0.6307,-0.2436,0.68
476.079829,-0.1149,0.7434,-0.2590,0.80
476.094623,0.1049,0.6685,-0.2596,0.72
476.113833,-0.3021,0.7981,-0.4282,0.95
476.114763,-0.1274,0.7433,-0.2695,0.80
476.133215,-0.4782,0.8802,-0.2165,1.02
476.133349,-0.5108,1.0304,-0.2661,1.18
476.152664,-0.5516,1.1004,-0.3267,1.27
476.152824,-0.5596,1.0661,-0.5762,1.33
476.159529,-0.2619,0.8332,-0.3537,0.94
476.172125,-0.1787,0.4841,-0.2447,0.57
476.179099,-0.3125,0.1746,-0.0261,0.36
476.191921,-0.0451,0.0273,0.5511,0.55
476.199269,-0.1286,0.1581,0.6853,0.71
476.211424,-0.3824,0.2138,0.2777,0.52
476.231074,-0.5891,0.2048,0.3188,0.70
476.231225,-0.5266,0.2586,0.6121,0.85
476.250316,-0.4904,0.2300,0.1594,0.56
476.270666,-0.3858,0.0772,-0.3612,0.53
476.292505,1.4687,-0.0468,0.3121,1.50
476.299919,1.9123,-0.0482,0.2256,1.93
476.311781,2.2921,-0.0915,0.4538,2.34
476.331711,2.1632,-0.1908,0.2646,2.19
476.350533,1.2724,-0.0037,0.4077,1.34
476.370206,1.0101,-0.1876,0.5767,1.18
476.371026,1.1272,-0.6974,0.2170,1.34
476.380946,1.1483,-0.9762,0.2194,1.52
476.390147,1.1785,-1.2249,0.5558,1.79
476.399989,0.9222,-1.3601,0.4452,1.70
476.410081,0.6965,-1.4970,0.1573,1.66
476.428293,0.6630,-1.5007,0.4133,1.69
476.430887,0.9751,-1.2562,0.0767,1.59
476.447613,1.0358,-0.7538,-0.1174,1.29
476.450115,0.9875,-0.6864,-0.4246,1.28
476.466772,0.9350,-0.4208,-0.4900,1.14
476.470632,0.8444,-0.0999,-0.3822,0.93
476.479937,1.0705,-0.2597,-0.1212,1.11
476.490489,1.1113,-0.5533,-0.0323,1.24
476.499848,0.6229,-0.5708,-0.3962,0.93
476.510201,-0.4545,-0.2496,-0.8316,0.98
476.529092,-0.5363,-0.0152,-0.3566,0.64
476.529891,-0.3164,0.0954,-0.1280,0.35
476.548572,0.3130,-0.1958,-0.1549,0.40
476.549972,0.4692,-0.3114,-0.6078,0.83
476.568214,0.4119,-0.4038,-0.6675,0.88
476.587401,-0.0325,-0.4053,-0.4022,0.57
476.600157,0.1481,0.1977,-0.1685,0.30
476.610036,0.0786,0.1384,-0.3722,0.40
476.629955,0.0869,0.3840,-0.3570,0.53
476.630707,0.4692,0.4469,0.0244,0.65
476.649334,0.4390,0.2035,0.0187,0.48
476.650475,0.4988,-0.1215,0.0246,0.51
476.668281,0.4185,-0.3846,-0.3371,0.66
476.670283,0.1477,-0.6487,-0.4641,0.81
476.679461,-0.0074,-0.7176,-0.4399,0.84
476.691145,-0.2479,-0.5119,-0.4222,0.71
476.701015,-0.4842,-0.3086,-0.4313,0.72
476.710197,-0.6646,-0.0995,-0.3627,0.76
476.729530,-0.8244,-0.1427,-0.5195,0.98
476.729733,-0.7521,-0.3213,-0.5304,0.97
476.748911,-1.0807,-0.4408,-0.7140,1.37
476.768988,-1.2028,-0.5633,-0.6530,1.48
476.787776,-1.3919,-0.7900,-0.0606,1.60
476.790699,-1.4866,-0.8604,-0.1021,1.72
476.800062,-1.2975,-0.4899,-0.1296,1.39
476.810143,-1.1567,0.3173,-0.3625,1.25
476.826238,-0.8506,1.0756,-0.2235,1.39
476.830534,-0.7642,1.8127,-0.2081,1.98
476.845508,-0.3095,2.0760,0.3584,2.13
476.849736,-0.1878,1.8811,0.2707,1.91
476.864969,0.1610,1.4639,0.1026,1.48
476.884835,0.0893,1.2428,-0.3478,1.29
476.884983,0.2727,1.2028,-0.3124,1.27
476.904546,0.5494,1.1162,-0.1386,1.25
476.904836,0.8130,1.0861,0.1130,1.36
476.910493,1.0571,1.0506,0.2976,1.52
476.924796,1.2205,1.1605,0.4269,1.74
476.929783,1.1096,1.2491,-0.1193,1.68
476.944133,1.2840,1.1465,0.1891,1.73
476.949423,1.0657,1.1510,-0.0822,1.57
476.963126,1.0319,0.6500,-0.3435,1.27
476.982828,0.9798,-0.0441,-0.4238,1.07
476.982925,0.8610,-0.7077,-0.4234,1.19
477.002059,0.6190,-0.8300,-0.7678,1.29
477.002169,0.2262,-0.5662,-1.1123,1.27
477.020863,0.3776,0.0200,-0.7244,0.82
477.020960,0.3675,0.0192,-0.7168,0.81
477.030341,0.0320,0.7990,0.8725,1.18
477.040270,0.0372,0.7991,0.8672,1.18
477.050282,-0.0787,0.4402,1.0493,1.14
477.059555,0.3283,-0.1098,0.7305,0.81
477.079282,-0.1733,-0.1672,0.4880,0.54
477.080330,0.2014,-0.3130,0.3519,0.51
477.098979,0.2150,-0.2003,-0.0904,0.31
477.099667,0.5189,-0.2086,0.2374,0.61
477.118880,0.3009,-0.0249,0.2043,0.36
477.139334,0.0556,0.3730,-0.0149,0.38
477.157941,0.8028,0.6086,0.5727,1.16
477.177521,1.2686,0.8082,1.1250,1.88
477.177636,0.8027,0.8151,0.6317,1.31
477.196870,1.1900,0.9005,0.8730,1.73
477.197051,0.7839,1.1042,0.1234,1.36
477.200346,0.3623,1.0440,-0.5273,1.22
477.218067,0.0332,0.7080,-0.7337,1.02
477.237670,-0.4282,0.8371,-0.2958,0.99
477.237862,-0.1787,0.7500,0.8287,1.13
477.239530,0.5926,0.9651,2.5936,2.83
477.250318,5.5469,-0.4732,11.7660,13.02
477.260297,-2.2109,-4.3253,-12.6511,13.55
477.279984,-2.4904,-1.1617,1.1325,2.97
477.280181,-1.2695,-1.1965,-0.3021,1.77
477.299791,-0.3542,-1.0004,0.0497,1.06
477.300564,0.7143,-0.5090,0.9198,1.27
477.319602,0.8641,-0.3156,1.2996,1.59
477.320255,0.3065,-0.4851,0.7751,0.96
477.338757,0.1626,-0.8340,0.5514,1.01
477.339909,0.7527,-0.6382,0.4665,1.09
477.351015,0.5007,-0.2217,0.0471,0.55
477.360390,0.3792,0.3281,-0.1214,0.52
477.379893,0.1976,0.6324,-0.1326,0.68
477.380127,0.1401,0.6919,-0.2716,0.76
477.399321,-0.3224,0.8264,-0.8147,1.20
477.400435,-0.4944,0.6729,-0.4450,0.95
477.418569,-0.7157,0.5372,-0.1973,0.92
477.438110,-0.6733,0.5610,-0.1673,0.89
477.438289,-0.7295,0.2033,0.2886,0.81
477.441335,-0.9732,0.2945,0.0797,1.02
477.450238,-0.8669,0.4243,-0.2682,1.00
477.460746,-0.5287,0.6139,-0.2222,0.84
477.480229,-0.5848,0.7968,-0.3320,1.04
477.481168,-0.4940,1.0798,-0.4301,1.26
477.499729,-0.8078,1.4084,-0.6958,1.77
477.499914,-0.6937,1.6551,-0.7494,1.94
477.518858,0.0028,1.6898,-0.5599,1.78
477.538274,0.4000,1.5964,-0.3621,1.69
477.538408,0.3778,1.3221,-0.0268,1.38
477.540158,-0.0377,0.9338,0.0234,0.93
477.550528,-0.4572,0.4687,-0.2084,0.69
477.560210,-0.5859,0.2276,-0.3806,0.73
477.577652,-0.3741,0.3830,-0.2960,0.61
477.579362,0.1870,0.5214,0.1285,0.57
477.597544,0.3407,0.6120,0.0018,0.70
477.599939,0.3247,0.5445,-0.1627,0.65
477.616540,0.3857,0.4312,-0.0385,0.58
477.636041,0.5845,0.1877,-0.2312,0.66
477.636189,0.9521,-0.0978,-0.0350,0.96
477.655815,1.5246,-0.0600,0.3700,1.57
477.656222,1.4744,-0.3071,0.1921,1.52
477.659847,1.6449,-0.4016,0.5026,1.77
477.675441,2.0320,-0.8329,0.4152,2.23
477.679754,1.6548,-1.1859,-0.2301,2.05
477.694697,1.5551,-0.9276,-0.0104,1.81
477.714070,1.4499,-1.0565,0.2973,1.82
477.733868,1.3949,-1.4360,0.4008,2.04
477.753395,0.6970,-1.6803,0.2443,1.84
477.773055,0.8207,-1.9414,-0.0926,2.11
477.774229,0.8250,-1.8499,-0.1183,2.03
477.779700,0.7762,-1.3833,-0.3334,1.62
477.792359,1.0553,-1.1002,-0.2779,1.55
477.799904,0.9441,-0.8258,-0.6356,1.41
477.811813,0.6525,-0.6399,-0.5323,1.06
477.830975,0.1963,-0.4669,-0.5117,0.72
477.831154,0.0441,-0.0209,0.0432,0.07
477.850698,0.0752,0.3436,0.3315,0.48
477.850855,0.2189,0.4925,0.1585,0.56
477.870332,0.1349,0.6504,-0.1585,0.68
477.889583,0.0821,0.6252,-0.1912,0.66
477.900645,0.6765,-0.5327,-0.1346,0.87
477.910027,0.8355,-1.0663,-0.0943,1.36
477.928016,0.9759,-1.5182,-0.0529,1.81
477.929962,0.9398,-1.7484,-0.0722,1.99
477.947250,0.8524,-1.7920,-0.0303,1.98
477.949520,0.6892,-1.5430,-0.0441,1.69
477.966518,0.4279,-1.2650,-0.0563,1.34
477.985907,0.3317,-0.8068,0.0938,0.88
477.986000,0.2432,-0.3625,0.1774,0.47
478.004998,0.0958,0.1260,-0.2641,0.31
478.005083,0.0953,0.4207,-0.8648,0.97
478.009939,-0.0060,0.5885,-0.6802,0.90
478.024104,-0.2079,0.5978,-0.6134,0.88
478.030080,-0.2661,0.4432,-0.5579,0.76
478.043616,-0.6377,0.3599,-0.7646,1.06
478.049577,-1.0421,0.1560,-0.6452,1.24
478.063277,-1.2562,0.1076,-0.5411,1.37
478.082639,-1.3369,-0.0480,-0.3951,1.39
478.082741,-1.6339,-0.1496,-0.4373,1.70
478.102237,-1.5185,-0.1868,-0.5394,1.62
478.102331,-1.2952,-0.2336,-0.9481,1.62
478.121149,-1.2892,-0.0688,-0.9114,1.58
478.121241,-1.1498,0.0312,-0.8239,1.41
478.130205,-0.8514,0.2432,-0.5820,1.06
478.144973,-1.0320,0.5337,-0.7442,1.38
478.164719,-0.7313,0.7812,-0.6959,1.28
478.184562,-0.8279,0.7431,-0.7194,1.32
478.204536,-0.7735,0.3936,-0.6390,1.08
478.204686,-0.8040,0.3466,-0.6456,1.09
478.223599,-0.5114,0.4004,-0.5043,0.82
478.230474,0.5109,0.5103,-0.3781,0.82
478.243206,0.4954,0.7334,-0.6512,1.10
478.250188,0.6713,0.8115,-0.3803,1.12
478.262274,0.4174,0.7744,-0.4187,0.97
478.281600,0.2239,0.4994,-0.3311,0.64
478.281777,0.2759,0.1038,-0.1724,0.34
478.301147,0.2943,-0.1245,-0.3551,0.48
478.301354,0.6645,-0.4821,-0.3938,0.91
478.320355,1.1322,-0.8953,-0.4561,1.51
478.339356,1.1648,-1.1771,-0.6291,1.77
478.349948,-0.0013,1.5001,-0.3092,1.53
478.361702,-0.1682,2.1501,0.1612,2.16
478.380850,-0.3381,2.0011,0.5231,2.10
478.381011,-0.5394,1.0427,0.6310,1.33
478.400187,-0.2874,0.1536,1.0050,1.06
478.400297,-0.0635,-0.2202,0.7664,0.80
478.419531,-0.2427,-0.2206,-0.1065,0.34
478.419678,0.0207,-0.1017,-0.3428,0.36
478.438919,-0.0748,0.0520,-0.3318,0.34
478.440373,0.2420,0.2716,-0.1575,0.40
478.450451,0.3258,0.5977,-0.4321,0.81
478.460627,0.5494,0.8214,0.0053,0.99
478.469843,0.5308,1.1317,0.5708,1.37
478.479708,0.5731,1.1465,0.5896,1.41
478.496614,0.9472,1.2127,0.7759,1.72
478.499497,1.0192,0.8510,0.8270,1.56
478.515844,0.8182,0.5227,0.5459,1.11
478.535567,0.6025,0.4953,0.2850,0.83
478.535724,0.6840,0.3102,0.3302,0.82
478.554943,0.5834,0.3662,0.1782,0.71
478.555108,0.1389,0.3289,-0.0864,0.37
478.576011,0.0666,0.4662,-0.1156,0.48
478.579800,0.0936,0.3661,0.3721,0.53
478.595134,-0.1139,0.3480,0.2989,0.47
478.599872,-0.0965,0.0850,0.5937,0.61
478.614410,-0.3927,-0.0641,0.1368,0.42
478.634037,-0.3616,-0.2941,0.1221,0.48
478.653022,-0.0032,-0.5531,-0.0850,0.56
478.672289,-0.0469,-0.4972,0.0458,0.50
478.672475,-0.1127,-0.3272,0.2264,0.41
478.681127,0.0620,-0.3884,-0.0219,0.39
478.693679,-0.5332,-0.2296,-0.2979,0.65
478.700329,-0.5407,-0.0758,-0.2023,0.58
478.712941,-1.0033,0.1635,-0.2029,1.04
478.732235,-0.8518,0.1664,-0.2209,0.90
478.732409,-0.8042,0.1966,-0.1721,0.85
478.751739,-0.7611,0.2249,-0.2353,0.83
478.751908,-0.4891,0.3589,-0.2801,0.67
478.770898,-0.6763,0.5908,-0.2202,0.92
478.771069,-0.6548,0.8526,-0.4909,1.18
478.790549,-0.1993,0.9009,-0.2505,0.96
478.791365,-0.4061,1.0050,-0.3962,1.15
